Run,Fitness1,Solution1,Fitness2,Solution2
0,4928288.0,0052001900310021003200500010005300140032,5.880378E7,0047002400370022002100380019013000030079
1,1280944.4,0048005800760021002900440056005400260056,2.138976E7,0052001900430022002100410041012500000063
2,1590751.5,0051003700570023002200440032006400200071,1.6033271E7,0048001700340023001900390029011800000059
3,3.7934648E7,0047001900750020001000290033009100030065,1.0648771E7,0049002400440036001100420028009000050060
4,103706.05,0050005300230030002100290075007600060077,724424.9,0050000800330035001900410044010700130058
5,2978077.8,0051000900270023001900460048009000120068,3.3409064E7,0047002700370023001900380036009200050060
6,3282510.2,0052004100420023002100240013007600170048,3.7295616E7,0047001500350023001900410020010600000070
7,5357063.0,0047003100450024000900350027007000220075,9.1048088E7,0054001900350023001700400026011200000056
8,71262.88,0049002200000000004700390033008400190069,7146985.5,0051000600540019001100330049010200300023
9,369744.94,0051002400780026000200230022009200200071,1029126.5,0050002500420045001500410042009000150056
10,7731010.0,0046003300530028001800370047007100190089,1.56783904E8,0056001200390034002100380037011700190052
11,1063377.9,0055002300430028001700440026006600260108,5.1119804E7,0047003300500056002500240055012700210018
12,119162.07,0050000400750029002200370002004700070009,55027.387,0050003500420056001800390034013300230068
13,2.188947E7,0055003200600019001600230074005200090069,2.90536192E8,0042001900330021001800420048013100090060
14,2.3843036E7,0055001500760020001300180030008500240076,2.71393248E8,0043002300430021001800410028009600000061
15,2.3824568E7,0044001600660020002800200051004600070040,3.73709856E8,0059002500330022002000420038013700130074
16,3.4321688E7,0056001400560020001800350048006700140033,4.64023488E8,0040002500340022001900400036011500020078
17,3665726.5,0054002800820028001700310045008600170094,1.14728336E8,0045001600310037002200390037009800320033
18,2122704.5,0045002300940000004800410081007700100079,6.8569576E7,0054002400310021002500420051010400140044
19,527520.06,0050002400710028002200230050008900180042,3607333.8,0049000900460057001900410036009200000072
20,188464.03,0050000600210025002600220075006000030018,75152.03,0050003800390051001800420039012300230081
21,1458195.4,0050002600760028002800240064008700200041,3192731.8,0051002100430034002000400040009600260071
22,310303.06,0049002801020036003900430048009100190079,5481554.5,0051002800280060001500310038009100340012
23,171650.73,0043002700670043005400220070005600170033,1.51274144E8,0056002200410039002700410048012400000068
24,1419946.8,0050002300370051001500530023009100180061,3547299.8,0051001400340057002100380034009100000053
25,979793.0,0049003700290028002200180052005400170039,1.5392985E7,0052000600360035001900420038014100270067
26,43116.875,0045004100880029002500430056006700240111,6.44657E7,0054000000390055001100250031012600250016
27,2.6999978E7,0055005900830018001900230041005600110052,3.61699776E8,0041000800310021001900420033012600060068
28,1154127.8,0050001600910019004400330015008400190045,5931902.0,0051000000460025001900400033010100050066
29,209860.61,0042002900660041005200500070008300160056,1.6225456E8,0056002100400037002600410048009800000061
0,5.880378E7,0049002100330022003000400012009400070055,3.4571536E7,0047002400390031001400470025013400080096
1,2.138976E7,0051003400600022002700370054009400040062,4266768.5,0051003000410031001500540026011800070063
2,1.6033271E7,0049002700480023002200370033009300050066,9052827.0,0049001400270031001500490025012100000054
3,1.0648771E7,0047002100570026000900300033009100000057,5661891.0,0051002600450050001500540023009000210065
4,724424.9,0050003000240032002100290069009300090070,399589.53,0050000200380042001500530020010800180050
5,3.3409064E7,0049001800310023002000380047009100080065,1.9343374E7,0048003000400031001600480025009200100056
6,3.7295616E7,0049002900390023002100270015009200060059,2.1672134E7,0048001200340031001600540025010700040078
7,9.1048088E7,0051002500410023001300330027009300050067,5.798776E7,0053001700320031001800510025011500000049
8,7146985.5,0050000800130003003200300045009500230045,417831.97,0050001200790042000000470046010000330005
9,1029126.5,0050002400610039000700260027009100180068,1968234.4,0049002600380050002500530052009000150045
10,1.56783904E8,0051001700470032002100310047009900190062,3.1007454E7,0053002100380040001600540026010900190051
11,5.1119804E7,0050003000440040002300280045010300170061,802955.9,0050003200560068002200400056012100320000
12,55027.387,0050002300600040002100330017009700150044,429961.72,0050003100400068001300530045011900270080
13,2.90536192E8,0048002500500020001800260070009400090065,1.74994928E8,0044001700260030001600540025013600140056
14,2.71393248E8,0048002000600021001600230031009100040067,4.93734E7,0047002100410030001600510024009500080058
15,3.73709856E8,0052002000540021002700250050009500090057,2.33752928E8,0057002600230031001400550025014200180086
16,4.64023488E8,0047001900480021001900330047009300070055,2.80655392E8,0042002700270031001600510025011800070094
17,1.14728336E8,0049002200630033002100290046009300250062,7.8493912E7,0046001500160045001800510027009800290013
18,6.8569576E7,0049002300720010004100370077009200120060,7.1812128E7,0054002400130038001100510025010600180032
19,3607333.8,0050001500580041002200260048009100030059,1113882.8,0050000700480070001100530023009200030080
20,75152.03,0050002300270039002400260065009500130047,187316.38,0050004200440060001300550015012700260104
21,3192731.8,0051002300600032002600270056009300240065,475160.72,0050002300410040001500520024009400220070
22,5481554.5,0050002900750049002900310048009100280038,3648551.5,0051002700060067000800460026009100300000
23,1.51274144E8,0050002400540041004600260067009500000058,3.6557808E7,0053002400400042001500520027011700060070
24,3547299.8,0051001400320055001900390034009100000052,545040.5,0050002000370056001600560029009100060057
25,1.5392985E7,0050001300330032002200240050010700240060,3082725.5,0051002000360040001500510025012500220068
26,6.44657E7,0050000100650040001900280049010300200061,183523.7,0050000000340068000600400016012000320000
27,3.61699776E8,0048003500640019002000260041009400080060,2.18315456E8,0043000200160030001600540025013000110074
28,5931902.0,0050000000710023003500300030009400090061,1050263.9,0050001200420034001300530031009700120066
29,1.6225456E8,0050002400530038004400400067009200010059,3.9279072E7,0053002400400041001500550027009700080062
0,3.4571536E7,0047002400370022002100380019013000030079,913105.2,0050002300360049001800550024011100130107
1,4266768.5,0052001900430022002100410041012500000063,1.7504852E7,0048005400590049002000630025007200270062
2,9052827.0,0048001700340023001900390029011800000059,287522.3,0050001900380049001600560024010500090050
3,5661891.0,0049002400440036001100420028009000050060,2.1892468E7,0052002500640060001800580022009100340071
4,399589.53,0050000800330035001900410044010700130058,53725.33,0050001300330051001600570022009900190045
5,1.9343374E7,0047002700370023001900380036009200050060,527918.25,0050002500350049001600560023009100150054
6,2.1672134E7,0047001500350023001900410020010600000070,594662.3,0050001800370049001600570024009900110083
7,5.798776E7,0054001900350023001700400026011200000056,1196362.4,0050002000370049001400560024010200070044
8,417831.97,0051000600540019001100330049010200300023,1.8695702E7,0048002100540063001000560033009200350000
9,1968234.4,0050002500420045001500410042009000150056,56401.258,0050002600580051002900550045009000160036
10,3.1007454E7,0056001200390034002100380037011700190052,1.35754864E8,0045003600460050001300630024007800180053
11,802955.9,0047003300500056002500240055012700210018,3.61194432E8,0059002800550067002100530037009100470000
12,429961.72,0050003500420056001800390034013300230068,2439682.2,0051001800580067001300600032005500260085
13,1.74994928E8,0042001900330021001800420048013100090060,4117848.8,0051002000380049001600570023011200170053
14,4.93734E7,0043002300430021001800410028009600000061,2.9786546E7,0052002000370050001400620021009400200056
15,2.33752928E8,0059002500330022002000420038013700130074,4963666.0,0049002400390049001700570023011500190094
16,2.80655392E8,0040002500340022001900400036011500020078,6518127.5,0051002400380049001600560023010400130105
17,7.8493912E7,0045001600310037002200390037009800320033,1857969.5,0051001800400053001600570024009400240000
18,7.1812128E7,0054002400310021002500420051010400140044,1321230.1,0049002400420056002100560023009800180024
19,1113882.8,0049000900460057001900410036009200000072,935677.44,0050000900630066000500550023009100150085
20,187316.38,0050003800390051001800420039012300230081,64926.047,0050003400350059001700570020010800240120
21,475160.72,0051002100430034002000400040009600260071,874127.25,0050002700600050001900550027008800170067
22,3648551.5,0051002800280060001500310038009100340012,97927.33,0050002700420060001800570024009100240000
23,3.6557808E7,0056002200410039002700410048012400000068,1.98689232E8,0044002700550050003100530026007300250068
24,545040.5,0051001400340057002100380034009100000053,1119893.2,0050002700390052001100710019009000260060
25,3082725.5,0052000600360035001900420038014100270067,1.2391336E7,0048004100320050001600510025006600160066
26,183523.7,0054000000390055001100250031012600250016,2.91942432E8,0042002700600067000600530020009100420000
27,2.18315456E8,0041000800310021001900420033012600060068,5103479.5,0051001400410049001600570023010900150078
28,1050263.9,0051000000460025001900400033010100050066,3160658.5,0049002800670049002900600018008600220065
29,3.9279072E7,0056002100400037002600410048009800000061,2.1419072E8,0043002900540050003000650026008600240062
0,913105.2,0047002400390031001400470025013400080096,3.123942E7,0053002100330060002300540016006800190074
1,1.7504852E7,0051003000410031001500540026011800070063,5.644048E7,0047007400700060002300580040003500390059
2,287522.3,0049001400270031001500490025012100000054,8155640.5,0051002800500059001800510027007500220058
3,2.1892468E7,0051002600450050001500540023009000210065,7906702.0,0051002300720064001600450027009200290069
4,53725.33,0050000200380042001500530020010800180050,407923.1,0050003300280056001700440051008200150056
5,527918.25,0048003000400031001600480025009200100056,2.481394E7,0052002100320065001500620022009000210056
6,594662.3,0048001200340031001600540025010700040078,1.9585936E7,0052003000400059001700420017008200210067
7,1196362.4,0053001700320031001800510025011500000049,5.2445268E7,0047002600420059001100470024007800230056
8,1.8695702E7,0050001200790042000000470046010000330005,4.64099E7,0047002700170070002600490024008300260034
9,56401.258,0049002600380050002500530052009000150045,1221135.4,0050002600710046002100400028009100190049
10,1.35754864E8,0053002100380040001600540026010900190051,4.37246144E8,0040004700500054001200540035005500180069
11,3.61194432E8,0050003200560068002200400056012100320000,7.6014285E8,0063002400450061001700490019006000410033
12,2439682.2,0050003100400068001300530045011900270080,2795070.8,0051000600650063001400640015002200190074
13,4117848.8,0044001700260030001600540025013600140056,1.58286896E8,0056002600520060001500420049006800170059
14,2.9786546E7,0047002100410030001600510024009500080058,1.9801664E8,0056001900340069001200680019009000290057
15,4963666.0,0057002600230031001400550025014200180086,2.1145608E8,0043002000560060002100400037006400160070
16,6518127.5,0042002700270031001600510025011800070094,2.53893536E8,0057001900500060001600470036007700190074
17,1857969.5,0046001500160045001800510027009800290013,7.7998224E7,0054002300670056001500460033008800160042
18,1321230.1,0054002400130038001100510025010600180032,8.6785448E7,0046002300740061003100490053008300160050
19,935677.44,0050000700480070001100530023009200030080,4142934.2,0051001500680058000800390037009000260066
20,64926.047,0050004200440060001300550015012700260104,358532.47,0050002000260053002000410052007300130078
21,874127.25,0050002300410040001500520024009400220070,2321960.8,0049002900700054002200400048008400140053
22,97927.33,0051002700060067000800460026009100300000,3119289.5,0049002800800050002700520035009100160036
23,1.98689232E8,0053002400400042001500520027011700060070,6.4446349E8,0038003000600058003400550023004500370062
24,1119893.2,0050002000370056001600560029009100060057,3076477.5,0049003100400048000900690015009000350063
25,1.2391336E7,0051002000360040001500510025012500220068,3.9954932E7,0047005500300054001800330039002400120054
26,2.91942432E8,0050000000340068000600400016012000320000,6.4676736E8,0038005200780061001300490042006100350032
27,5103479.5,0043000200160030001600540025013000110074,1.97475216E8,0056003800680060001600420032007100180066
28,3160658.5,0050001200420034001300530031009700120066,9641630.0,0049003600820057003800490008007800270056
29,2.1419072E8,0053002400400041001500550027009700080062,6.9434938E8,0038003200590059003300710023008000340061
