,Indicator,Metaheuristic,Function,DRoC Type A,DRoC Type B,ERT Diversity,Critical Diversity,FRoC Type A,FRoC Type B,ERT Fitness,Critical Fitness,SRoC Type A,SRoC Type B,ERT Separation,Critical Separation,MRoC Type A,MRoC Type B,ERT Mobility,Critical Mobility,ntotal*,nshared*,Mean ID,Mean GC,SNID,EXPLORE%,INFEASIBLE%
27,FRoC Type A,GreedyPSO,AttractiveSector,0.17544016363322285,0.5472504653021413,0.10217647555796758,-0.541633606570683,1.0,-0.2296591448022857,0.8728903192545937,0.2621872215650687,0.38456160506496023,0.4839158531560556,0.397440866860814,0.33016776125606734,0.28001695855956704,-0.1850469376524226,0.4526837916427909,0.01652037942199016,-0.12602913405649668,-0.19925527212321037,0.028779117417866887,-0.028779117417867345,-0.14718850568085126,-0.02476670003491883,-0.3879314943448941
28,FRoC Type B,GreedyPSO,AttractiveSector,0.23299554849966192,-0.0462971127439593,-0.035390954870821834,0.04260532424430315,-0.2296591448022857,1.0,-0.1909983606948634,-0.5068123670304818,-0.843170858385407,-0.11427074365941003,-0.7898836961102765,-0.4187990125475596,-0.5482794026152097,0.46845565009118634,-0.3885068561107807,-0.4610022283484057,-0.15638828786848077,-0.5510705368131891,-0.10656095714860722,0.10656095714860532,-0.16441704690884357,0.1137013777247635,-0.11078148079722565
29,ERT Fitness,GreedyPSO,AttractiveSector,0.14035573695496092,0.4457084653495306,0.12276901859885318,-0.4408720035150683,0.8728903192545937,-0.1909983606948634,1.0,0.1224466739845625,0.3403932557692976,0.4365818703608163,0.5102884126077767,0.20820633721426676,0.20986537231231556,-0.271652532029604,0.4846016486305374,0.11093879374427458,0.04961020722947421,-0.1728939263662119,0.0683992442176099,-0.0683992442176128,0.05946611823609357,0.15100608677620625,-0.2292946027520091
30,Critical Fitness,GreedyPSO,AttractiveSector,0.0023492670554476213,0.28227637690829166,0.0983677388866589,-0.2776447733515837,0.2621872215650687,-0.5068123670304818,0.1224466739845625,1.0,0.28950078362057974,0.18153982979341735,0.08654242380431604,0.9535333676507813,0.23401819150527245,-0.2970588004212842,0.24563582468067446,0.18545642281866506,-0.3392963250878939,0.04716929802548238,0.2024863138864502,-0.20248631388644997,-0.03029298403143521,-0.19826691641748187,-0.13159858177290304
31,SRoC Type A,GreedyPSO,AttractiveSector,-0.22550859092115166,-0.014255252115599347,-0.03155912517566329,0.017794622283571777,0.38456160506496023,-0.843170858385407,0.3403932557692976,0.28950078362057974,1.0,0.40186923944822905,0.8848504517465,0.20492229796972183,0.6149760796570215,-0.37531117499486877,0.4662019821736229,0.3448368789975944,0.27342684743846035,0.473114170779793,0.024818511844803666,-0.024818511844802844,0.08504263479210743,-0.03480586998449628,0.24016607768019166
32,SRoC Type B,GreedyPSO,AttractiveSector,0.22047943824566776,0.22306291619675636,-0.0033564107563980746,-0.22276472637780598,0.4839158531560556,-0.11427074365941003,0.4365818703608163,0.18153982979341735,0.40186923944822905,1.0,0.31528193369155993,0.1560500135805207,0.16213416675501227,0.014926959052243201,0.34553159577898557,-0.15268602010834684,0.0417096016401346,-0.23525624644094018,0.01081636248629147,-0.010816362486291267,-0.2718506891454792,-0.02860956037708232,-0.12327662123002611
33,ERT Separation,GreedyPSO,AttractiveSector,-0.23303315822906115,0.014856304330856348,-0.0037427412753379134,-0.01107450441095567,0.397440866860814,-0.7898836961102765,0.5102884126077767,0.08654242380431604,0.8848504517465,0.31528193369155993,1.0,0.02520428769100944,0.4712158255084534,-0.3980637452607516,0.42992371329864876,0.3887719741327238,0.42993575107912946,0.49542342558917685,-0.0068744867308524315,0.00687448673085388,0.1515536673378987,0.06209508259522,0.25864550728611396
34,Critical Separation,GreedyPSO,AttractiveSector,-0.011469755699801782,0.31032585282574937,-0.017775643841189567,-0.3028129830958658,0.33016776125606734,-0.4187990125475596,0.20820633721426676,0.9535333676507813,0.20492229796972183,0.1560500135805207,0.02520428769100944,1.0,0.1477464356855564,-0.44509051958689205,0.16084799023905888,0.291990186790568,-0.46881458853781693,-0.050118268902433906,0.3309374203322791,-0.3309374203322802,0.1122169440743515,-0.28211737805968956,-0.0985557960401693
35,MRoC Type A,GreedyPSO,AttractiveSector,0.09636163744439885,-0.00943557468084574,0.127324014271184,0.0061508566554583895,0.28001695855956704,-0.5482794026152097,0.20986537231231556,0.23401819150527245,0.6149760796570215,0.16213416675501227,0.4712158255084534,0.1477464356855564,1.0,0.12657889226331823,0.7688337175173369,-0.239155185231431,0.1687281278840244,0.4311880405663368,-0.25220881737723916,0.252208817377238,-0.13829735042987168,0.06147503471745867,-0.023324211153425763
36,MRoC Type B,GreedyPSO,AttractiveSector,0.4301012006175856,-0.037542809733952374,0.337769986455951,0.024577530763037123,-0.1850469376524226,0.46845565009118634,-0.271652532029604,-0.2970588004212842,-0.37531117499486877,0.014926959052243201,-0.3980637452607516,-0.44509051958689205,0.12657889226331823,1.0,0.17923718390401133,-0.9285059697907451,0.19932592175574448,0.015548453343245103,-0.638941628651216,0.6389416286512173,-0.6596246968236456,0.33521091193949626,-0.3966056689724595
37,ERT Mobility,GreedyPSO,AttractiveSector,0.2551940832890575,0.2493502412644443,0.4605405482049351,-0.2559944867233303,0.4526837916427909,-0.3885068561107807,0.4846016486305374,0.24563582468067446,0.4662019821736229,0.34553159577898557,0.42992371329864876,0.16084799023905888,0.7688337175173369,0.17923718390401133,1.0,-0.37207409896104915,0.2688310779171382,0.08217292429218441,-0.09320834904219089,0.09320834904219069,-0.13009404848203035,0.401435505544031,-0.20711180422901285
38,Critical Mobility,GreedyPSO,AttractiveSector,-0.4654821118414399,-0.1014397923983233,-0.3590359213388054,0.11251479232100214,0.01652037942199016,-0.4610022283484057,0.11093879374427458,0.18545642281866506,0.3448368789975944,-0.15268602010834684,0.3887719741327238,0.291990186790568,-0.239155185231431,-0.9285059697907451,-0.37207409896104915,1.0,-0.098662811428641,0.11082142804074892,0.5575907984094551,-0.5575907984094568,0.661708133188127,-0.33480419241656456,0.4416011960159683
39,ntotal*,GreedyPSO,AttractiveSector,0.12937568319387424,-0.2057906973586519,0.4852755774231292,0.19125864827563097,-0.12602913405649668,-0.15638828786848077,0.04961020722947421,-0.3392963250878939,0.27342684743846035,0.0417096016401346,0.42993575107912946,-0.46881458853781693,0.1687281278840244,0.19932592175574448,0.2688310779171382,-0.098662811428641,1.0,0.381450852707943,-0.1431679822067136,0.1431679822067169,0.012302849054106432,0.641742844271853,0.23699925769249305
40,nshared*,GreedyPSO,AttractiveSector,-0.2220901347413619,-0.3257577921330784,0.005326478583190284,0.32482571979950103,-0.19925527212321037,-0.5510705368131891,-0.1728939263662119,0.04716929802548238,0.473114170779793,-0.23525624644094018,0.49542342558917685,-0.050118268902433906,0.4311880405663368,0.015548453343245103,0.08217292429218441,0.11082142804074892,0.381450852707943,1.0,-0.2982910830731001,0.2982910830731028,-0.05677499294930893,0.09289790924790105,0.3299922412970579
41,Mean ID,GreedyPSO,AttractiveSector,-0.2252941898524807,-0.03705979912298138,-0.18120615395718162,0.043064143027839355,0.028779117417866887,-0.10656095714860722,0.0683992442176099,0.2024863138864502,0.024818511844803666,0.01081636248629147,-0.0068744867308524315,0.3309374203322791,-0.25220881737723916,-0.638941628651216,-0.09320834904219089,0.5575907984094551,-0.1431679822067136,-0.2982910830731001,1.0,-1.0000000000000002,0.6194615397267029,-0.11839029813079287,0.2273578695476649
42,Mean GC,GreedyPSO,AttractiveSector,0.2252941898524752,0.03705979912298118,0.18120615395718287,-0.04306414302783914,-0.028779117417867345,0.10656095714860532,-0.0683992442176128,-0.20248631388644997,-0.024818511844802844,-0.010816362486291267,0.00687448673085388,-0.3309374203322802,0.252208817377238,0.6389416286512173,0.09320834904219069,-0.5575907984094568,0.1431679822067169,0.2982910830731028,-1.0000000000000002,1.0,-0.619461539726711,0.11839029813079167,-0.2273578695476657
43,SNID,GreedyPSO,AttractiveSector,-0.22213709050584363,-0.09177107948661072,-0.09210206847536741,0.09491948524616434,-0.14718850568085126,-0.16441704690884357,0.05946611823609357,-0.03029298403143521,0.08504263479210743,-0.2718506891454792,0.1515536673378987,0.1122169440743515,-0.13829735042987168,-0.6596246968236456,-0.13009404848203035,0.661708133188127,0.012302849054106432,-0.05677499294930893,0.6194615397267029,-0.619461539726711,1.0,0.051229534869050505,0.4723768973433054
44,EXPLORE%,GreedyPSO,AttractiveSector,0.3228942721581952,0.01071439000849012,0.7510977399707979,-0.028869601430125107,-0.02476670003491883,0.1137013777247635,0.15100608677620625,-0.19826691641748187,-0.03480586998449628,-0.02860956037708232,0.06209508259522,-0.28211737805968956,0.06147503471745867,0.33521091193949626,0.401435505544031,-0.33480419241656456,0.641742844271853,0.09289790924790105,-0.11839029813079287,0.11839029813079167,0.051229534869050505,1.0,-0.08581471699542549
45,INFEASIBLE%,GreedyPSO,AttractiveSector,-0.48382799081018285,-0.5107658908934781,-0.38194047642128265,0.5160969772308232,-0.3879314943448941,-0.11078148079722565,-0.2292946027520091,-0.13159858177290304,0.24016607768019166,-0.12327662123002611,0.25864550728611396,-0.0985557960401693,-0.023324211153425763,-0.3966056689724595,-0.20711180422901285,0.4416011960159683,0.23699925769249305,0.3299922412970579,0.2273578695476649,-0.2273578695476657,0.4723768973433054,-0.08581471699542549,1.0
46,DRoC Type A,Random20PSO,AttractiveSector,1.0,0.5305788437734152,0.7923769736989565,-0.5586760655667591,0.0478760827216779,-0.3169114438891451,0.15544975032998107,0.3191239274908694,0.1305894475485728,-0.4782562888683636,0.18608105485219983,0.4608881933002661,0.011724580023173385,-0.06848370381611257,-0.07211140250552497,0.06572293885682108,0.6053728719269852,0.2714263017663147,-0.238479460569077,0.33433339388198247,-0.15505486613361213,0.6644864116439798,-0.24059958083307706
47,DRoC Type B,Random20PSO,AttractiveSector,0.5305788437734152,1.0,0.5227515614034489,-0.9988180252880969,0.12419809774044792,-0.3168488641057259,0.13781702068483717,0.3155249501242242,0.29760974064716206,-0.13618275423971996,0.20282447760500777,0.11576020378057718,-0.004669320527336317,0.011910511623795441,-0.08177183696041182,-0.003769732403848812,0.28502374329465907,-0.2897270241640704,-0.293090424053747,0.2145837979175333,-0.15984756264616592,0.4042177317672374,-0.38973507175846256
48,ERT Diversity,Random20PSO,AttractiveSector,0.7923769736989565,0.5227515614034489,1.0,-0.5540436380873007,0.031944813050354674,-0.6234763870271023,0.04926651549182395,0.6272427029650245,0.24168440745572942,-0.5826927068789506,0.39907150344600756,0.5502976883160889,-0.04664535465464862,-0.14049355369290972,-0.07641661036536379,0.1461430399868629,0.8767285735884355,0.37851082800487196,-0.26034634837787674,0.12234428110554811,-0.08295035317777234,0.7491829114987018,-0.28367993070954844
49,Critical Diversity,Random20PSO,AttractiveSector,-0.5586760655667591,-0.9988180252880969,-0.5540436380873007,1.0,-0.1211182120863869,0.33668985612733304,-0.13728866955613186,-0.33556872631636575,-0.3144635472404027,0.1468998977567834,-0.22624763971287806,-0.12541667658874975,-0.00023926498635833493,0.001099382728157722,0.0847421295990424,-0.009443590778071389,-0.3176334174370734,0.27614015634953704,0.29435065347436185,-0.22213471908466462,0.158694582375006,-0.43824395576542646,0.40602188514089715
50,FRoC Type A,Random20PSO,AttractiveSector,0.0478760827216779,0.12419809774044792,0.031944813050354674,-0.1211182120863869,1.0,0.2545991965261732,0.9130681218448362,-0.25950832475791924,0.004572411705310069,-0.02471165437727704,-0.12828047203275225,0.02515568644612649,0.012089293443235671,0.22871278890833036,0.1192354187668334,-0.22083625905161106,-0.08759738793176841,-0.16399840017398948,-0.0024945995276117352,0.12683138054895712,-0.06881916960130559,-0.032719409742474094,-0.0036395522310683605
51,FRoC Type B,Random20PSO,AttractiveSector,-0.3169114438891451,-0.3168488641057259,-0.6234763870271023,0.33668985612733304,0.2545991965261732,1.0,0.29268095679576056,-0.9999390248858387,-0.5297716054343912,0.06489634047893308,-0.7662349887396546,-0.022793052228705535,-0.12528699440393545,0.3152694684305853,-0.11149826199800868,-0.3282748261697185,-0.7442243084555785,-0.07510758593059978,0.20617678139987544,0.003977542907709856,-0.11271052957080617,-0.5582855684925708,0.30249377842291364
52,ERT Fitness,Random20PSO,AttractiveSector,0.15544975032998107,0.13781702068483717,0.04926651549182395,-0.13728866955613186,0.9130681218448362,0.29268095679576056,1.0,-0.29827281986665033,0.05162119942663966,0.07152012315207756,-0.106382085650018,-0.06930486858742402,0.1130038207097713,0.19886615281174863,0.2022274566498591,-0.20133301173074292,-0.11216534185580232,-0.17529696670671244,-0.0011876208902845894,0.2505144779659977,-0.10701220648803159,0.01695353220287993,-0.06386407892976366
53,Critical Fitness,Random20PSO,AttractiveSector,0.3191239274908694,0.3155249501242242,0.6272427029650245,-0.33556872631636575,-0.25950832475791924,-0.9999390248858387,-0.29827281986665033,1.0,0.5263860295509665,-0.07069230563592459,0.7665038110075457,0.028561194210438005,0.12127313818247672,-0.3177124889770708,0.1064532858625126,0.33082096896930996,0.7491405732695738,0.08161409976661037,-0.20679850459178922,-0.004581852610651414,0.11449495038083245,0.5605888091942768,-0.3012562109150326
54,SRoC Type A,Random20PSO,AttractiveSector,0.1305894475485728,0.29760974064716206,0.24168440745572942,-0.3144635472404027,0.004572411705310069,-0.5297716054343912,0.05162119942663966,0.5263860295509665,1.0,0.45100608378780405,0.6729098289414944,-0.4848096523175457,0.5140455068662689,-0.04848038041419533,0.3136792880463772,0.05508871214580827,0.23631053935112506,-0.5062901082187747,0.15328384992451163,0.008993725100958385,0.23616812810962234,0.3933988324776859,-0.5633932722662144
55,SRoC Type B,Random20PSO,AttractiveSector,-0.4782562888683636,-0.13618275423971996,-0.5826927068789506,0.1468998977567834,-0.02471165437727704,0.06489634047893308,0.07152012315207756,-0.07069230563592459,0.45100608378780405,1.0,0.36635591688010966,-0.998797137383579,0.30700685441500136,0.02278662582041769,0.32975001517730657,-0.031031225817850283,-0.4506336734911173,-0.6779055707979748,0.21367128248396522,0.20563306825674024,0.015876581921579796,-0.19402206928517693,-0.14187697387396025
56,ERT Separation,Random20PSO,AttractiveSector,0.18608105485219983,0.20282447760500777,0.39907150344600756,-0.22624763971287806,-0.12828047203275225,-0.7662349887396546,-0.106382085650018,0.7665038110075457,0.6729098289414944,0.36635591688010966,1.0,-0.40754905890959436,0.17444077258671156,-0.3308817227539451,0.1570744537989909,0.3440609723316122,0.632801319275663,-0.15695353547622534,-0.06750679912978023,0.24792373961266065,0.13740799428637038,0.6161261512240533,-0.3295809057502817
57,Critical Separation,Random20PSO,AttractiveSector,0.4608881933002661,0.11576020378057718,0.5502976883160889,-0.12541667658874975,0.02515568644612649,-0.022793052228705535,-0.06930486858742402,0.028561194210438005,-0.4848096523175457,-0.998797137383579,-0.40754905890959436,1.0,-0.31722136920660116,-0.011122262489878736,-0.3371765740725539,0.01844364314734804,0.4126578226131122,0.6819716665135914,-0.20885467324192067,-0.21042647200317013,-0.025733191356019,0.1611813501628713,0.15881254171436776
58,MRoC Type A,Random20PSO,AttractiveSector,0.011724580023173385,-0.004669320527336317,-0.04664535465464862,-0.00023926498635833493,0.012089293443235671,-0.12528699440393545,0.1130038207097713,0.12127313818247672,0.5140455068662689,0.30700685441500136,0.17444077258671156,-0.31722136920660116,1.0,0.4955079742070313,0.7920090861670287,-0.4995636577565387,-0.10067366063213706,-0.3669189597461649,0.24709957556070142,-0.03262528490576936,0.07750271414851714,0.16265208590617822,-0.354277601766063
59,MRoC Type B,Random20PSO,AttractiveSector,-0.06848370381611257,0.011910511623795441,-0.14049355369290972,0.001099382728157722,0.22871278890833036,0.3152694684305853,0.19886615281174863,-0.3177124889770708,-0.04848038041419533,0.02278662582041769,-0.3308817227539451,-0.011122262489878736,0.4955079742070313,1.0,0.5524478669007366,-0.9956433932553425,-0.2851148281246044,-0.1504313273117196,0.1140224291174166,-0.14175061252822788,-0.21618939701216977,-0.07010305670034211,-0.004864513422514277
60,ERT Mobility,Random20PSO,AttractiveSector,-0.07211140250552497,-0.08177183696041182,-0.07641661036536379,0.0847421295990424,0.1192354187668334,-0.11149826199800868,0.2022274566498591,0.1064532858625126,0.3136792880463772,0.32975001517730657,0.1570744537989909,-0.3371765740725539,0.7920090861670287,0.5524478669007366,1.0,-0.5517125107245991,-0.11033712803470985,-0.26905168996992873,0.31155923249332645,0.036281070808603134,-0.18257985745736763,0.18268625980521358,-0.06635195213412073
61,Critical Mobility,Random20PSO,AttractiveSector,0.06572293885682108,-0.003769732403848812,0.1461430399868629,-0.009443590778071389,-0.22083625905161106,-0.3282748261697185,-0.20133301173074292,0.33082096896930996,0.05508871214580827,-0.031031225817850283,0.3440609723316122,0.01844364314734804,-0.4995636577565387,-0.9956433932553425,-0.5517125107245991,1.0,0.3014772248627214,0.15444045028287134,-0.13515862189893849,0.13610113632393117,0.22775333022071687,0.08133480659459152,-0.003139580536500095
62,ntotal*,Random20PSO,AttractiveSector,0.6053728719269852,0.28502374329465907,0.8767285735884355,-0.3176334174370734,-0.08759738793176841,-0.7442243084555785,-0.11216534185580232,0.7491405732695738,0.23631053935112506,-0.4506336734911173,0.632801319275663,0.4126578226131122,-0.10067366063213706,-0.2851148281246044,-0.11033712803470985,0.3014772248627214,1.0,0.42825507760721176,-0.2569776430612142,0.1543687392062924,0.08734859962787728,0.7568710089902625,-0.25091127916175404
63,nshared*,Random20PSO,AttractiveSector,0.2714263017663147,-0.2897270241640704,0.37851082800487196,0.27614015634953704,-0.16399840017398948,-0.07510758593059978,-0.17529696670671244,0.08161409976661037,-0.5062901082187747,-0.6779055707979748,-0.15695353547622534,0.6819716665135914,-0.3669189597461649,-0.1504313273117196,-0.26905168996992873,0.15444045028287134,0.42825507760721176,1.0,-0.1938235840474484,-0.10267252543035882,0.021758935853227405,0.07576401870597202,0.18670303904641386
64,Mean ID,Random20PSO,AttractiveSector,-0.238479460569077,-0.293090424053747,-0.26034634837787674,0.29435065347436185,-0.0024945995276117352,0.20617678139987544,-0.0011876208902845894,-0.20679850459178922,0.15328384992451163,0.21367128248396522,-0.06750679912978023,-0.20885467324192067,0.24709957556070142,0.1140224291174166,0.31155923249332645,-0.13515862189893849,-0.2569776430612142,-0.1938235840474484,1.0,-0.23814645526911968,0.08997251389292273,-0.12162091564379872,0.08840371271735001
65,Mean GC,Random20PSO,AttractiveSector,0.33433339388198247,0.2145837979175333,0.12234428110554811,-0.22213471908466462,0.12683138054895712,0.003977542907709856,0.2505144779659977,-0.004581852610651414,0.008993725100958385,0.20563306825674024,0.24792373961266065,-0.21042647200317013,-0.03262528490576936,-0.14175061252822788,0.036281070808603134,0.13610113632393117,0.1543687392062924,-0.10267252543035882,-0.23814645526911968,1.0,-0.15234771770014638,0.32729645672943064,0.07189310347110543
66,SNID,Random20PSO,AttractiveSector,-0.15505486613361213,-0.15984756264616592,-0.08295035317777234,0.158694582375006,-0.06881916960130559,-0.11271052957080617,-0.10701220648803159,0.11449495038083245,0.23616812810962234,0.015876581921579796,0.13740799428637038,-0.025733191356019,0.07750271414851714,-0.21618939701216977,-0.18257985745736763,0.22775333022071687,0.08734859962787728,0.021758935853227405,0.08997251389292273,-0.15234771770014638,1.0,-0.24212328494898017,-0.1805230091395329
67,EXPLORE%,Random20PSO,AttractiveSector,0.6644864116439798,0.4042177317672374,0.7491829114987018,-0.43824395576542646,-0.032719409742474094,-0.5582855684925708,0.01695353220287993,0.5605888091942768,0.3933988324776859,-0.19402206928517693,0.6161261512240533,0.1611813501628713,0.16265208590617822,-0.07010305670034211,0.18268625980521358,0.08133480659459152,0.7568710089902625,0.07576401870597202,-0.12162091564379872,0.32729645672943064,-0.24212328494898017,1.0,-0.1997563276679224
68,INFEASIBLE%,Random20PSO,AttractiveSector,-0.24059958083307706,-0.38973507175846256,-0.28367993070954844,0.40602188514089715,-0.0036395522310683605,0.30249377842291364,-0.06386407892976366,-0.3012562109150326,-0.5633932722662144,-0.14187697387396025,-0.3295809057502817,0.15881254171436776,-0.354277601766063,-0.004864513422514277,-0.06635195213412073,-0.003139580536500095,-0.25091127916175404,0.18670303904641386,0.08840371271735001,0.07189310347110543,-0.1805230091395329,-0.1997563276679224,1.0
69,DRoC Type A,RandomPSO,AttractiveSector,1.0,-0.35650212258162556,-0.8256252326906487,0.4723531464642647,-0.4074546043923087,-0.2586459515171044,0.10647040142360542,0.3546350098930415,-0.2896853932412241,-0.23894830794874003,0.15916759271780306,0.30500939728109255,0.08464570280186301,-0.06546808607294016,0.3207156669072811,-0.04306191160523943,0.27510017053222835,0.009063862533986949,0.12345093010791984,-0.12345093010791997,0.1593463307609015,0.26679027999718036,0.08446290936944004
70,DRoC Type B,RandomPSO,AttractiveSector,-0.35650212258162556,1.0,0.18695004753109848,-0.770702279389725,0.08024807607727479,0.3388854806746617,0.08895679524875828,-0.028180929157224404,0.21370893942133815,0.28839553535422613,-0.21137329582511255,0.1329230353512767,0.15217775078868082,-0.17230627505729298,-0.027577135213944393,0.09992968532355341,0.06379270444979313,0.04170148907186811,-0.05299579292402232,0.05299579292402119,-0.004703534934909842,0.07577389171737695,-0.026496459195621512
71,ERT Diversity,RandomPSO,AttractiveSector,-0.8256252326906487,0.18695004753109848,1.0,-0.2503546782537102,0.3077696645293593,0.07296355499813723,-0.11005606529198551,-0.11692916610524089,0.29775262312688344,0.1791414790701571,-0.049033710854795284,-0.1535214237798902,-0.04409689851148371,0.09458883402099975,-0.1608318839256286,-0.07204963912561581,-0.24799981668615312,0.07312443786197423,-0.12583389047735982,0.1258338904773602,-0.23221716692575983,-0.1700629194635541,0.14170384746478856
72,Critical Diversity,RandomPSO,AttractiveSector,0.4723531464642647,-0.770702279389725,-0.2503546782537102,1.0,-0.13041515228103842,-0.42943396305111414,0.1525100527077881,0.45702484993850157,-0.1118403912555851,-0.2479881057187742,0.28127786911949104,0.2806698862696025,-0.15113098342943557,0.14472375020020264,0.045953615113671,0.16834842890459162,0.04464206346326851,0.1559718468792452,-0.07470084920986877,0.07470084920986912,-0.08689865165912199,-0.09237918450577333,0.148593311745094
73,FRoC Type A,RandomPSO,AttractiveSector,-0.4074546043923087,0.08024807607727479,0.3077696645293593,-0.13041515228103842,1.0,0.5130855966882454,0.4892300262851208,-0.4284174369129609,0.40838379938046165,0.29444346740729205,-0.012697322231365694,-0.2587907675777938,-0.11692004922528132,0.04228846702744028,-0.3901611329545874,0.21545262800984685,-0.44765193875249404,0.3840602609256181,0.274566914660451,-0.27456691466044975,0.3671467015951097,-0.34944182935035767,-0.1133923577194113
74,FRoC Type B,RandomPSO,AttractiveSector,-0.2586459515171044,0.3388854806746617,0.07296355499813723,-0.42943396305111414,0.5130855966882454,1.0,0.27259804222003353,-0.711235221878019,0.12140772887612591,0.7190880331947833,-0.27972773039135895,-0.4275293797411206,-0.09932799417714754,-0.25502400294752575,-0.39514078970358607,0.14763792108585913,-0.3994511459484305,0.19171207956918057,0.5531693492021887,-0.5531693492021886,0.6738990635972526,-0.08001113837407359,-0.5274611775707952
75,ERT Fitness,RandomPSO,AttractiveSector,0.10647040142360542,0.08895679524875828,-0.11005606529198551,0.1525100527077881,0.4892300262851208,0.27259804222003353,1.0,-0.06368787739105836,0.2871361730640354,0.2315920334840452,0.3896191490279451,0.007364092597000329,0.03631151986365482,0.046342846085842916,-0.08094106748372144,0.1875338967024137,-0.2860051647659916,0.5071844647724671,0.05551824960335598,-0.05551824960335632,0.21147658512138554,0.0020252148030551467,0.16676344214679542
76,Critical Fitness,RandomPSO,AttractiveSector,0.3546350098930415,-0.028180929157224404,-0.11692916610524089,0.45702484993850157,-0.4284174369129609,-0.711235221878019,-0.06368787739105836,1.0,-0.1437051003277755,-0.45882180237743647,0.1399407422052709,0.8447968910313939,-0.09778781610071,0.12004396865736269,0.3003163855095203,0.0977650907909927,0.5018202684204143,0.025044215371041186,-0.4553803852595263,0.4553803852595254,-0.4882175188513384,0.26426594073082715,0.4616737032158755
77,SRoC Type A,RandomPSO,AttractiveSector,-0.2896853932412241,0.21370893942133815,0.29775262312688344,-0.1118403912555851,0.40838379938046165,0.12140772887612591,0.2871361730640354,-0.1437051003277755,1.0,0.45825149512446245,0.4314418109286759,-0.32141169103900386,0.007810737050968192,-0.10887924631493438,0.20709156377965507,0.3005069328491381,-0.13519587553192744,0.18143739746277301,-0.01312089620283683,0.013120896202836662,-0.05937672677003405,-0.3492028461766466,0.010819437249101563
78,SRoC Type B,RandomPSO,AttractiveSector,-0.23894830794874003,0.28839553535422613,0.1791414790701571,-0.2479881057187742,0.29444346740729205,0.7190880331947833,0.2315920334840452,-0.45882180237743647,0.45825149512446245,1.0,0.20983782993061142,-0.5279175531765152,-0.07911254834348956,-0.24552976664817386,0.10043646354311897,0.2454204576524503,-0.31357719620843705,0.1890679446125841,0.47084119108819783,-0.47084119108819694,0.4068526538950322,-0.09441257903341897,-0.21730799352103727
79,ERT Separation,RandomPSO,AttractiveSector,0.15916759271780306,-0.21137329582511255,-0.049033710854795284,0.28127786911949104,-0.012697322231365694,-0.27972773039135895,0.3896191490279451,0.1399407422052709,0.4314418109286759,0.20983782993061142,1.0,-0.3221965540584635,0.08323798281816168,0.09010412344141419,0.4975836799718229,0.0646375671123966,-0.006537536032118582,0.21587203187174683,-0.15538522852560965,0.1553852285256116,-0.15030808450910238,-0.050250649492978756,0.48334924134126467
80,Critical Separation,RandomPSO,AttractiveSector,0.30500939728109255,0.1329230353512767,-0.1535214237798902,0.2806698862696025,-0.2587907675777938,-0.4275293797411206,0.007364092597000329,0.8447968910313939,-0.32141169103900386,-0.5279175531765152,-0.3221965540584635,1.0,-0.13533018952590514,0.07552885428017109,-0.03552754172563296,0.09160000719549477,0.451033458456717,0.04530117403807557,-0.3416591548709447,0.34165915487094284,-0.28069739684879047,0.311744725009273,0.20004244206042618
81,MRoC Type A,RandomPSO,AttractiveSector,0.08464570280186301,0.15217775078868082,-0.04409689851148371,-0.15113098342943557,-0.11692004922528132,-0.09932799417714754,0.03631151986365482,-0.09778781610071,0.007810737050968192,-0.07911254834348956,0.08323798281816168,-0.13533018952590514,1.0,-0.038538513814386374,0.10056956375876203,-0.2298021415501305,-0.05781000951633693,0.08091677983798647,0.05250493394635504,-0.052504933946355054,-0.028498720074014564,-0.18435620500692862,0.03865086063671844
82,MRoC Type B,RandomPSO,AttractiveSector,-0.06546808607294016,-0.17230627505729298,0.09458883402099975,0.14472375020020264,0.04228846702744028,-0.25502400294752575,0.046342846085842916,0.12004396865736269,-0.10887924631493438,-0.24552976664817386,0.09010412344141419,0.07552885428017109,-0.038538513814386374,1.0,0.03802008031930243,-0.6568302910929474,0.046648989167723025,0.006046957487869897,-0.5794904013280479,0.5794904013280506,-0.3666904793350691,-0.29191277106519214,0.27868609028170854
83,ERT Mobility,RandomPSO,AttractiveSector,0.3207156669072811,-0.027577135213944393,-0.1608318839256286,0.045953615113671,-0.3901611329545874,-0.39514078970358607,-0.08094106748372144,0.3003163855095203,0.20709156377965507,0.10043646354311897,0.4975836799718229,-0.03552754172563296,0.10056956375876203,0.03802008031930243,1.0,-0.12076905127387695,0.04055620926207209,0.042341667287279235,-0.19933514062907154,0.1993351406290721,-0.3049804596197147,0.32621216805383535,0.23406029866576317
84,Critical Mobility,RandomPSO,AttractiveSector,-0.04306191160523943,0.09992968532355341,-0.07204963912561581,0.16834842890459162,0.21545262800984685,0.14763792108585913,0.1875338967024137,0.0977650907909927,0.3005069328491381,0.2454204576524503,0.0646375671123966,0.09160000719549477,-0.2298021415501305,-0.6568302910929474,-0.12076905127387695,1.0,0.057602192589161556,0.06607044111655982,0.31428944525597097,-0.31428944525597224,0.28796329935578996,-0.021238409923726925,-0.24555306820019548
